country,year,sex,age,exposure,mx
Japan,2002,male,86,115504.04,0.121077
Japan,2002,male,87,99633.74,0.135242
Japan,2002,male,88,84597.87,0.146223
Japan,2002,male,89,67359.22,0.162025
Japan,2002,male,90,53819.48,0.180215
Japan,2002,male,91,41753.99,0.19566
Japan,2002,male,92,31546.44,0.213728
Japan,2002,male,93,23580.35,0.234627
Japan,2002,male,94,16878.69,0.258251
Japan,2002,male,95,11531.26,0.277532
Japan,2002,male,96,7114.21,0.304732
Japan,2002,male,97,4867.24,0.329686
Japan,2002,male,98,3203.34,0.363573
Japan,2002,male,99,2038.37,0.376648
Japan,2002,male,100,1234.12,0.402823
Japan,2002,male,101,710.28,0.440261
Japan,2002,male,102,384.86,0.51304399999999994
Japan,2002,male,103,208.98,0.513201
Japan,2002,male,104,110.91,0.578289
Japan,2002,male,105,55.96,0.519525
Japan,2002,male,106,31.41,0.41488
Japan,2002,male,107,13.02,0.462188
Japan,2002,male,108,4,0.751873
Japan,2002,male,109,2,0
Japan,2002,male,110,5,0
Japan,2002,total,0,1162392.73,0.003013
Japan,2002,total,1,1164138.62,4.56e-4
Japan,2002,total,2,1163094.8,2.81e-4
Japan,2002,total,3,1175238.71,1.82e-4
Japan,2002,total,4,1180659.91,1.53e-4
Japan,2002,total,5,1182468.7,1.49e-4
Japan,2002,total,6,1178013.34,1.35e-4
Japan,2002,total,7,1204054.15,1.37e-4
Japan,2002,total,8,1188361.67,1.05e-4
Japan,2002,total,9,1195495.42,8.9e-5
Japan,2002,total,10,1202463,9.2e-5
Japan,2002,total,11,1208198.85,8.1e-5
Japan,2002,total,12,1240117.15,9.3e-5
Japan,2002,total,13,1278866.88,1.13e-4
Japan,2002,total,14,1306577.87,1.36e-4
Japan,2002,total,15,1354466.51,1.78e-4
Japan,2002,total,16,1389984.12,2.7e-4
Japan,2002,total,17,1439848.03,3.28e-4
Japan,2002,total,18,1469578.37,3.42e-4
Japan,2002,total,19,1483109.45,4.07e-4
Japan,2002,total,20,1477194.44,4.36e-4
Japan,2002,total,21,1510087.05,4.34e-4
Japan,2002,total,22,1563617.83,4.69e-4
Japan,2002,total,23,1597876.85,4.45e-4
Japan,2002,total,24,1649937.68,4.43e-4
Japan,2002,total,25,1698379.55,4.45e-4
Japan,2002,total,26,1782500.91,4.64e-4
Japan,2002,total,27,1877868.69,4.75e-4
Japan,2002,total,28,1946311.5,4.7e-4
Japan,2002,total,29,1969744.93,5.27e-4
Japan,2002,total,30,1927835.15,5.34e-4
Japan,2002,total,31,1875612.3,5.96e-4
Japan,2002,total,32,1831146.44,6.19e-4
Japan,2002,total,33,1818486.2,6.89e-4
Japan,2002,total,34,1747610.77,7.2e-4
Japan,2002,total,35,1682569.43,7e-4
Japan,2002,total,36,1544657.65,8.39e-4
Japan,2002,total,37,1641764.07,8.51e-4
Japan,2002,total,38,1600463.05,9.38e-4
Japan,2002,total,39,1569799.3,0.001017
Japan,2002,total,40,1534457.48,0.001122
Japan,2002,total,41,1518265.87,0.001198
Japan,2002,total,42,1533606.61,0.00132
Japan,2002,total,43,1562557.18,0.001408
Japan,2002,total,44,1508983.84,0.001565
Japan,2002,total,45,1526998.37,0.001675
Japan,2002,total,46,1576854.81,0.001927
Japan,2002,total,47,1625932.18,0.002044
Japan,2002,total,48,1660563.74,0.002222
Japan,2002,total,49,1764436.7,0.002513
Japan,2002,total,50,1867870.08,0.002862
Japan,2002,total,51,2028326.96,0.002993
Japan,2002,total,52,2160057.75,0.003402
Japan,2002,total,53,2285124.29,0.003781
Japan,2002,total,54,2306378.49,0.004017
Japan,2002,total,55,2006459.84,0.004432
Japan,2002,total,56,1409955.82,0.004539
Japan,2002,total,57,1555421.39,0.005063
Japan,2002,total,58,1810456.11,0.005601
Japan,2002,total,59,1756367.48,0.005806
Japan,2002,total,60,1824057.46,0.006136
Japan,2002,total,61,1707726.71,0.00682
Japan,2002,total,62,1557795.9,0.00727
Japan,2002,total,63,1428988.23,0.007837
Japan,2002,total,64,1543983.87,0.008684
Japan,2002,total,65,1519535.41,0.009601
Japan,2002,total,66,1553696.81,0.010486
Japan,2002,total,67,1445093.93,0.011554
Japan,2002,total,68,1410720.73,0.01279
Japan,2002,total,69,1396255.03,0.014193
Japan,2002,total,70,1328934.28,0.015934
Japan,2002,total,71,1309045.96,0.017004
Japan,2002,total,72,1215667.21,0.018976
Japan,2002,total,73,1189706.25,0.020829
Japan,2002,total,74,1114380.13,0.023236
Japan,2002,total,75,1084749.56,0.025098
Japan,2002,total,76,1022403.55,0.027791
Japan,2002,total,77,928047.07,0.030976
Japan,2002,total,78,831425.46,0.034258
Japan,2002,total,79,751168.9,0.037674
Japan,2002,total,80,684492.36,0.04239
Japan,2002,total,81,631298.81,0.047655
Japan,2002,total,82,573529.75,0.053537
Japan,2002,total,83,470368.39,0.060111
Japan,2002,total,84,441257.79,0.067693
Japan,2002,total,85,405159.21,0.076754
Japan,2002,total,86,367557.59,0.085329
Japan,2002,total,87,323988.85,0.097011
Japan,2002,total,88,283564.52,0.1066
Japan,2002,total,89,236030.04,0.119567
Japan,2002,total,90,197576,0.133935
Japan,2002,total,91,159695.2,0.149467
Japan,2002,total,92,125533.84,0.166473
Japan,2002,total,93,97563.2,0.181093
Japan,2002,total,94,73054.66,0.198853
Japan,2002,total,95,51605.62,0.216821
Japan,2002,total,96,33262.34,0.244708
Japan,2002,total,97,24267.6,0.267585
Japan,2002,total,98,16657.1,0.288398
Japan,2002,total,99,11297.51,0.31294
Japan,2002,total,100,7226.34,0.344067
Japan,2002,total,101,4356.06,0.3812
Japan,2002,total,102,2460.43,0.395021
Japan,2002,total,103,1418.69,0.436721
Japan,2002,total,104,776.31,0.447389
Japan,2002,total,105,398.83,0.434166
Japan,2002,total,106,210.86,0.531589
Japan,2002,total,107,92.41,0.552459
Japan,2002,total,108,38.68,0.440059
Japan,2002,total,109,20,0.25
Japan,2002,total,110,17.67,0.339623
Japan,2003,female,0,550722.02,0.002865
Japan,2003,female,1,563551.68,3.8e-4
Japan,2003,female,2,566198.49,2.46e-4
Japan,2003,female,3,567395.1,1.73e-4
Japan,2003,female,4,574049.64,1.53e-4
Japan,2003,female,5,576578.8,1.25e-4
Japan,2003,female,6,577248.36,1.11e-4
Japan,2003,female,7,574996,9.2e-5
Japan,2003,female,8,587653.18,1.07e-4
Japan,2003,female,9,579560.39,7.1e-5
Japan,2003,female,10,582587.01,6.5e-5
Japan,2003,female,11,585810.08,1.04e-4
Japan,2003,female,12,588768.43,8.8e-5
Japan,2003,female,13,604621.13,1.04e-4
Japan,2003,female,14,623110.97,1.14e-4
Japan,2003,female,15,636050.51,1.23e-4
Japan,2003,female,16,658770.24,1.72e-4
Japan,2003,female,17,674757.89,1.78e-4
Japan,2003,female,18,697443.95,2.6e-4
Japan,2003,female,19,710967.7,2.53e-4
Japan,2003,female,20,717751.34,2.26e-4
Japan,2003,female,21,715263.67,2.49e-4
Japan,2003,female,22,730331.04,2.81e-4
Japan,2003,female,23,756596.34,2.45e-4
Japan,2003,female,24,776317.71,3.03e-4
Japan,2003,female,25,805356.65,3.11e-4
Japan,2003,female,26,831312.91,3e-4
Japan,2003,female,27,873987.86,3.06e-4
Japan,2003,female,28,921800.31,3.41e-4
Japan,2003,female,29,957086.79,3.29e-4
Japan,2003,female,30,969496.65,3.64e-4
Japan,2003,female,31,948865.92,4.07e-4
Japan,2003,female,32,923252.83,4.26e-4
Japan,2003,female,33,902021.39,4.26e-4
Japan,2003,female,34,897105.2,4.84e-4
Japan,2003,female,35,862433.01,5.53e-4
Japan,2003,female,36,830985.77,5.23e-4
Japan,2003,female,37,763890.11,5.78e-4
Japan,2003,female,38,812050.7,6.67e-4
Japan,2003,female,39,791444.21,7e-4
Japan,2003,female,40,776578.9,7.61e-4
Japan,2003,female,41,759587.87,7.71e-4
Japan,2003,female,42,752030.48,8.32e-4
Japan,2003,female,43,760451.47,9.86e-4
Japan,2003,female,44,775712.52,0.001035
Japan,2003,female,45,749652.63,0.001155
Japan,2003,female,46,758747.73,0.001212
Japan,2003,female,47,783629.72,0.001353
Japan,2003,female,48,808313.23,0.00144
Japan,2003,female,49,827170.38,0.001621
Japan,2003,female,50,880949.31,0.001793
Japan,2003,female,51,933416.82,0.001922
Japan,2003,female,52,1014200.49,0.002117
Japan,2003,female,53,1081212.61,0.002294
Japan,2003,female,54,1144573.31,0.002549
Japan,2003,female,55,1155463.3,0.002713
Japan,2003,female,56,1006487.35,0.002891
Japan,2003,female,57,711091.08,0.002934
Japan,2003,female,58,789089.43,0.003301
Japan,2003,female,59,920873.62,0.003326
Japan,2003,female,60,894181.31,0.003676
Japan,2003,female,61,929706.83,0.003999
Japan,2003,female,62,872245.36,0.004202
Japan,2003,female,63,797594.84,0.00473
Japan,2003,female,64,734249.1,0.005018
Japan,2003,female,65,796050.93,0.005626
Japan,2003,female,66,785189.5,0.006124
Japan,2003,female,67,806588.39,0.006695
Japan,2003,female,68,754875.46,0.007455
Japan,2003,female,69,741597.28,0.008314
Japan,2003,female,70,737858.82,0.009408
Japan,2003,female,71,705823.93,0.010598
Japan,2003,female,72,699453.4,0.011274
Japan,2003,female,73,654404.67,0.013075
Japan,2003,female,74,645850.48,0.014106
Japan,2003,female,75,610326.13,0.016188
Japan,2003,female,76,601137.26,0.01785
Japan,2003,female,77,575836.59,0.020541
Japan,2003,female,78,533735.64,0.0231
Japan,2003,female,79,492665.67,0.026811
Japan,2003,female,80,459630.9,0.03054
Japan,2003,female,81,431319.89,0.035071
Japan,2003,female,82,400633.25,0.040455
Japan,2003,female,83,362546.83,0.046071
Japan,2003,female,84,296454.41,0.052957
Japan,2003,female,85,279062.78,0.060703
Japan,2003,female,86,257218.9,0.069702
Japan,2003,female,87,233985.08,0.078616
Japan,2003,female,88,206075.43,0.090307
Japan,2003,female,89,180759.88,0.101781
Japan,2003,female,90,151158.62,0.116112
Japan,2003,female,91,126928.99,0.13108
Japan,2003,female,92,102386.72,0.147489
Japan,2003,female,93,80255.38,0.166455
Japan,2003,female,94,61948.84,0.186603
Japan,2003,female,95,46252.29,0.208178
Japan,2003,female,96,32260.63,0.225392
Japan,2003,female,97,20566.08,0.254891
Japan,2003,female,98,14908.82,0.266242
Japan,2003,female,99,10087.64,0.296578
Japan,2003,female,100,6755.02,0.33121
Japan,2003,female,101,4243.56,0.342368
Japan,2003,female,102,2513.42,0.373817
Japan,2003,female,103,1386.22,0.406386
Japan,2003,female,104,802.77,0.3864
Japan,2003,female,105,438.75,0.433319
Japan,2003,female,106,208.29,0.54284
Japan,2003,female,107,101.57,0.581274
Japan,2003,female,108,43.52,0.574908
Japan,2003,female,109,21.33,0.515625
Japan,2003,female,110,20.67,0.435484
Japan,2003,male,0,580857.32,0.003084
Japan,2003,male,1,593965.57,4.08e-4
Japan,2003,male,2,596797.83,2.49e-4
Japan,2003,male,3,597707.33,1.93e-4
Japan,2003,male,4,603571.08,1.83e-4
Japan,2003,male,5,605194.39,1.54e-4
Japan,2003,male,6,605772.21,1.65e-4
Japan,2003,male,7,603515.07,1.08e-4
Japan,2003,male,8,616826.09,8.3e-5
Japan,2003,male,9,609012.22,1e-4
Japan,2003,male,10,613121.77,9.3e-5
Japan,2003,male,11,616778.94,1.06e-4
Japan,2003,male,12,619204.67,1e-4
Japan,2003,male,13,636095.02,1.37e-4
Japan,2003,male,14,656896.15,1.62e-4
Japan,2003,male,15,671037.1,2.39e-4
Japan,2003,male,16,696347.94,3.3e-4
Japan,2003,male,17,714732.09,4.29e-4
Japan,2003,male,18,738077.91,4.97e-4
Japan,2003,male,19,750345.99,5.33e-4
Japan,2003,male,20,754068.61,5.33e-4
Japan,2003,male,21,748942.94,5.93e-4
Japan,2003,male,22,766017.79,6.02e-4
Japan,2003,male,23,794107.68,6.1e-4
Japan,2003,male,24,811706.9,6.57e-4
Japan,2003,male,25,837900.66,6.58e-4
Japan,2003,male,26,862637.77,6.5e-4
Japan,2003,male,27,905396.47,7.11e-4
Japan,2003,male,28,953955.31,7.64e-4
Japan,2003,male,29,987699.87,7.19e-4
Japan,2003,male,30,998974.88,7.66e-4
Japan,2003,male,31,978048.07,7.67e-4
Japan,2003,male,32,951408.17,8.61e-4
Japan,2003,male,33,928069.07,9.56e-4
Japan,2003,male,34,920748.18,9.35e-4
Japan,2003,male,35,884713.56,9.83e-4
Japan,2003,male,36,851148.67,0.001062
Japan,2003,male,37,780861.01,0.001089
Japan,2003,male,38,830160.87,0.001287
Japan,2003,male,39,809115.41,0.001323
Japan,2003,male,40,792573.24,0.00154
Japan,2003,male,41,773921.48,0.001649
Japan,2003,male,42,765056.53,0.001833
Japan,2003,male,43,771614.1,0.001893
Japan,2003,male,44,784931.11,0.002154
Japan,2003,male,45,757003.86,0.002466
Japan,2003,male,46,765656.89,0.002554
Japan,2003,male,47,790433.38,0.002715
Japan,2003,male,48,814582.01,0.00306
Japan,2003,male,49,829995.46,0.003365
Japan,2003,male,50,879356.81,0.003844
Japan,2003,male,51,929817.21,0.004178
Japan,2003,male,52,1008810.58,0.004546
Japan,2003,male,53,1072782.14,0.005166
Japan,2003,male,54,1133767.65,0.005533
Japan,2003,male,55,1143395.35,0.006043
Japan,2003,male,56,993000.47,0.006645
Japan,2003,male,57,693798.94,0.006795
Japan,2003,male,58,760709.92,0.007983
Japan,2003,male,59,883179.95,0.008283
Japan,2003,male,60,855838.55,0.00899
Japan,2003,male,61,886752.54,0.009516
Japan,2003,male,62,827403.77,0.010498
Japan,2003,male,63,751509.23,0.01133
Japan,2003,male,64,685421.13,0.011833
Japan,2003,male,65,736097.51,0.013337
Japan,2003,male,66,721019.58,0.014612
Japan,2003,male,67,732598.72,0.016151
Japan,2003,male,68,675231.78,0.01848
Japan,2003,male,69,652616.16,0.020103
Japan,2003,male,70,640181.8,0.022421
Japan,2003,male,71,603619.37,0.024937
Japan,2003,male,72,588010.89,0.027416
Japan,2003,male,73,539158.7,0.030002
Japan,2003,male,74,520129.24,0.033399
Japan,2003,male,75,479560.15,0.036152
Japan,2003,male,76,457422.46,0.039586
Japan,2003,male,77,418855.15,0.045189
Japan,2003,male,78,366126.51,0.049452
Japan,2003,male,79,310182.88,0.05564
Japan,2003,male,80,255415.42,0.062151
Japan,2003,male,81,223325.25,0.06899
Japan,2003,male,82,199695.67,0.079176
Japan,2003,male,83,179331.12,0.086496
Japan,2003,male,84,144793.06,0.096564
Japan,2003,male,85,131375.06,0.10915
Japan,2003,male,86,116473.32,0.12006
Japan,2003,male,87,101714.19,0.131962
Japan,2003,male,88,86506.76,0.149331
Japan,2003,male,89,72388.38,0.163653
Japan,2003,male,90,56637.49,0.183201
Japan,2003,male,91,44502.07,0.198897
Japan,2003,male,92,33935.95,0.215159
Japan,2003,male,93,25145.59,0.23548
Japan,2003,male,94,18332.94,0.265902
Japan,2003,male,95,12816.27,0.28783
Japan,2003,male,96,8556.69,0.30014
Japan,2003,male,97,5166.55,0.327313
Japan,2003,male,98,3434.9,0.360412
Japan,2003,male,99,2220,0.382001
Japan,2003,male,100,1354.62,0.436602
Japan,2003,male,101,800.77,0.463169
Japan,2003,male,102,429.46,0.473827
Japan,2003,male,103,224.79,0.521783
Japan,2003,male,104,119.49,0.595608
Japan,2003,male,105,61.63,0.390394
Japan,2003,male,106,36.08,0.444629
Japan,2003,male,107,19.38,0.620903
Japan,2003,male,108,7.68,0.652485
Japan,2003,male,109,1.67,1.2
Japan,2003,male,110,3.33,1.8
Japan,2003,total,0,1131579.34,0.002977
Japan,2003,total,1,1157517.25,3.95e-4
Japan,2003,total,2,1162996.32,2.47e-4
Japan,2003,total,3,1165102.43,1.83e-4
Japan,2003,total,4,1177620.73,1.68e-4
Japan,2003,total,5,1181773.19,1.4e-4
Japan,2003,total,6,1183020.57,1.39e-4
Japan,2003,total,7,1178511.07,1e-4
Japan,2003,total,8,1204479.26,9.5e-5
Japan,2003,total,9,1188572.61,8.6e-5
Japan,2003,total,10,1195708.78,8e-5
Japan,2003,total,11,1202589.02,1.05e-4
Japan,2003,total,12,1207973.1,9.5e-5
Japan,2003,total,13,1240716.15,1.21e-4
Japan,2003,total,14,1280007.12,1.39e-4
Japan,2003,total,15,1307087.61,1.82e-4
Japan,2003,total,16,1355118.18,2.53e-4
Japan,2003,total,17,1389489.99,3.07e-4
Japan,2003,total,18,1435521.86,3.82e-4
Japan,2003,total,19,1461313.69,3.97e-4
Japan,2003,total,20,1471819.94,3.83e-4
Japan,2003,total,21,1464206.61,4.25e-4
Japan,2003,total,22,1496348.83,4.45e-4
Japan,2003,total,23,1550704.02,4.32e-4
Japan,2003,total,24,1588024.61,4.84e-4
Japan,2003,total,25,1643257.32,4.88e-4
Japan,2003,total,26,1693950.68,4.78e-4
Japan,2003,total,27,1779384.33,5.12e-4
Japan,2003,total,28,1875755.63,5.56e-4
Japan,2003,total,29,1944786.66,5.27e-4
Japan,2003,total,30,1968471.53,5.68e-4
Japan,2003,total,31,1926913.99,5.9e-4
Japan,2003,total,32,1874661,6.47e-4
Japan,2003,total,33,1830090.47,6.95e-4
Japan,2003,total,34,1817853.38,7.13e-4
Japan,2003,total,35,1747146.57,7.71e-4
Japan,2003,total,36,1682134.44,7.96e-4
Japan,2003,total,37,1544751.12,8.36e-4
Japan,2003,total,38,1642211.57,9.8e-4
Japan,2003,total,39,1600559.62,0.001015
Japan,2003,total,40,1569152.14,0.001155
Japan,2003,total,41,1533509.35,0.001214
Japan,2003,total,42,1517087.01,0.001337
Japan,2003,total,43,1532065.57,0.001442
Japan,2003,total,44,1560643.63,0.001598
Japan,2003,total,45,1506656.49,0.001813
Japan,2003,total,46,1524404.62,0.001886
Japan,2003,total,47,1574063.1,0.002037
Japan,2003,total,48,1622895.23,0.002253
Japan,2003,total,49,1657165.85,0.002494
Japan,2003,total,50,1760306.12,0.002818
Japan,2003,total,51,1863234.04,0.003048
Japan,2003,total,52,2023011.06,0.003328
Japan,2003,total,53,2153994.75,0.003725
Japan,2003,total,54,2278340.96,0.004034
Japan,2003,total,55,2298858.65,0.004369
Japan,2003,total,56,1999487.82,0.004756
Japan,2003,total,57,1404890.01,0.004841
Japan,2003,total,58,1549799.35,0.005599
Japan,2003,total,59,1804053.57,0.005753
Japan,2003,total,60,1750019.87,0.006275
Japan,2003,total,61,1816459.37,0.006692
Japan,2003,total,62,1699649.13,0.007267
Japan,2003,total,63,1549104.08,0.007932
Japan,2003,total,64,1419670.24,0.008308
Japan,2003,total,65,1532148.43,0.009331
Japan,2003,total,66,1506209.08,0.010187
Japan,2003,total,67,1539187.11,0.011196
Japan,2003,total,68,1430107.24,0.01266
Japan,2003,total,69,1394213.44,0.013832
Japan,2003,total,70,1378040.62,0.015454
Japan,2003,total,71,1309443.3,0.017208
Japan,2003,total,72,1287464.29,0.018646
Japan,2003,total,73,1193563.37,0.020721
Japan,2003,total,74,1165979.72,0.022712
Japan,2003,total,75,1089886.29,0.024972
Japan,2003,total,76,1058559.71,0.027243
Japan,2003,total,77,994691.74,0.03092
Japan,2003,total,78,899862.15,0.033822
Japan,2003,total,79,802848.55,0.037949
Japan,2003,total,80,715046.32,0.041832
Japan,2003,total,81,654645.14,0.046642
Japan,2003,total,82,600328.92,0.053335
Japan,2003,total,83,541877.95,0.059449
Japan,2003,total,84,441247.47,0.067266
Japan,2003,total,85,410437.84,0.07621
Japan,2003,total,86,373692.22,0.085397
Japan,2003,total,87,335699.27,0.094779
Japan,2003,total,88,292582.2,0.107758
Japan,2003,total,89,253148.27,0.119473
Japan,2003,total,90,207796.11,0.134398
Japan,2003,total,91,171431.06,0.148685
Japan,2003,total,92,136322.67,0.164335
Japan,2003,total,93,105400.97,0.182922
Japan,2003,total,94,80281.78,0.204711
Japan,2003,total,95,59068.56,0.22546
Japan,2003,total,96,40817.31,0.241062
Japan,2003,total,97,25732.63,0.269431
Japan,2003,total,98,18343.72,0.283875
Japan,2003,total,99,12307.64,0.311986
Japan,2003,total,100,8109.64,0.348815
Japan,2003,total,101,5044.33,0.361544
Japan,2003,total,102,2942.88,0.388412
Japan,2003,total,103,1611,0.422488
Japan,2003,total,104,922.26,0.413506
Japan,2003,total,105,500.38,0.428032
Japan,2003,total,106,244.37,0.528342
Japan,2003,total,107,120.95,0.587622
Japan,2003,total,108,51.2,0.586543
Japan,2003,total,109,23,0.565217
Japan,2003,total,110,24,0.625
Japan,2004,female,0,539522.72,0.002608
Japan,2004,female,1,547704,3.87e-4
Japan,2004,female,2,561876.73,1.96e-4
Japan,2004,female,3,565712.17,1.7e-4
Japan,2004,female,4,568273.52,1.41e-4
Japan,2004,female,5,575120.6,9.2e-5
Japan,2004,female,6,577065.16,7.5e-5
Japan,2004,female,7,577473.9,1.02e-4
Japan,2004,female,8,575212.33,6.3e-5
Japan,2004,female,9,587800.85,6.1e-5
Japan,2004,female,10,579595.62,7.4e-5
Japan,2004,female,11,582607.78,6.4e-5
Japan,2004,female,12,585814.97,6e-5
Japan,2004,female,13,588532.96,8e-5
Japan,2004,female,14,604661.57,1.04e-4
Japan,2004,female,15,623314.86,1.24e-4
Japan,2004,female,16,635849.6,1.72e-4
Japan,2004,female,17,658453.5,1.98e-4
Japan,2004,female,18,673636.69,2.14e-4
Japan,2004,female,19,694483.94,2.46e-4
Japan,2004,female,20,706424.04,2.72e-4
Japan,2004,female,21,712205.04,2.39e-4
Japan,2004,female,22,709387,2.76e-4
Japan,2004,female,23,724695.71,3.11e-4
Japan,2004,female,24,751872.73,2.57e-4
Japan,2004,female,25,773096.85,2.9e-4
Japan,2004,female,26,803348.55,2.84e-4
Japan,2004,female,27,830041.56,2.92e-4
Japan,2004,female,28,873059.27,3.4e-4
Japan,2004,female,29,921223.93,3.63e-4
Japan,2004,female,30,956779.81,3.65e-4
Japan,2004,female,31,969305.51,3.6e-4
Japan,2004,female,32,948822.75,4.21e-4
Japan,2004,female,33,923274.06,4.12e-4
Japan,2004,female,34,902002.98,4.9e-4
Japan,2004,female,35,897206.43,5.24e-4
Japan,2004,female,36,862539.72,6.04e-4
Japan,2004,female,37,831108.03,5.44e-4
Japan,2004,female,38,764261.14,6.47e-4
Japan,2004,female,39,812538.53,7.71e-4
Japan,2004,female,40,791755.22,7.52e-4
Japan,2004,female,41,776595.68,7.99e-4
Japan,2004,female,42,759503.41,9.13e-4
Japan,2004,female,43,751878.05,9.05e-4
Japan,2004,female,44,760183.63,9.66e-4
Japan,2004,female,45,775311.39,0.001127
Japan,2004,female,46,749144.69,0.001232
Japan,2004,female,47,758168.24,0.001263
Japan,2004,female,48,782897.83,0.001614
Japan,2004,female,49,807420.02,0.001657
Japan,2004,female,50,826157.74,0.001744
Japan,2004,female,51,879710.44,0.001985
Japan,2004,female,52,932077.35,0.0020830000000000002
Japan,2004,female,53,1012704.4,0.00228
Japan,2004,female,54,1079452.28,0.002639
Japan,2004,female,55,1142506.63,0.00278
Japan,2004,female,56,1153182.04,0.002948
Japan,2004,female,57,1004497.33,0.003085
Japan,2004,female,58,709617.37,0.003184
Japan,2004,female,59,787503.01,0.003477
Japan,2004,female,60,919052.19,0.003774
Japan,2004,female,61,892319.56,0.003811
Japan,2004,female,62,927569.08,0.004186
Japan,2004,female,63,869713.83,0.004687
Japan,2004,female,64,794736.32,0.005023
Japan,2004,female,65,731084.63,0.005401
Japan,2004,female,66,791899.93,0.006002
Japan,2004,female,67,780588.96,0.0065970000000000004
Japan,2004,female,68,801689.1,0.007212
